order_id,prep_time_min,delivery_time_min,total_time_min,delivery_rating,on_time
ORD0014749,21.0,10.0,31.0,2,1
ORD0014750,39.7,40.0,79.7,4,0
ORD0014751,45.8,35.4,81.19999999999999,5,0
ORD0014753,16.6,21.8,38.400000000000006,4,1
ORD0014754,46.8,26.8,73.6,5,0
ORD0014756,25.4,26.0,51.4,5,0
ORD0014758,11.1,21.0,32.1,4,1
ORD0014759,43.1,19.7,62.8,5,0
ORD0014760,15.0,33.2,48.2,5,0
ORD0014761,29.1,34.6,63.7,5,0
ORD0014762,16.1,21.8,37.900000000000006,4,1
ORD0014763,42.7,19.9,62.6,4,0
ORD0014764,36.8,25.7,62.5,5,0
ORD0014765,17.8,24.8,42.6,5,1
ORD0014766,30.9,34.4,65.3,4,0
ORD0014768,41.4,39.3,80.69999999999999,5,0
ORD0014769,36.7,16.8,53.5,5,0
ORD0014770,24.1,17.1,41.2,5,1
ORD0014771,39.4,38.7,78.1,5,0
ORD0014772,26.7,34.6,61.3,5,0
ORD0014773,15.1,25.3,40.4,4,1
ORD0014774,39.3,39.3,78.6,2,0
ORD0014776,23.2,18.6,41.8,5,1
ORD0014777,12.5,29.0,41.5,2,1
ORD0014779,25.3,29.7,55.0,4,0
ORD0014781,30.5,17.7,48.2,4,0
ORD0014782,21.7,24.8,46.5,5,0
ORD0014783,45.2,20.3,65.5,4,0
ORD0014784,30.8,24.7,55.5,3,0
ORD0014785,36.3,45.6,81.9,5,0
ORD0014786,28.6,23.5,52.1,4,0
ORD0014787,25.4,33.8,59.199999999999996,2,0
ORD0014788,28.0,36.6,64.6,1,0
ORD0014789,42.4,29.6,72.0,5,0
ORD0014790,37.6,50.1,87.7,4,0
ORD0014792,47.5,17.0,64.5,2,0
ORD0014794,22.6,20.8,43.400000000000006,5,1
ORD0014795,16.4,37.2,53.6,4,0
ORD0014796,29.1,27.7,56.8,2,0
ORD0014797,22.4,32.2,54.6,5,0
ORD0014798,40.4,21.8,62.2,2,0
ORD0014799,18.0,23.7,41.7,2,1
ORD0014800,18.3,25.8,44.1,4,1
ORD0014801,35.8,32.5,68.3,4,0
ORD0014802,16.5,17.7,34.2,4,1
ORD0014803,45.0,28.4,73.4,3,0
ORD0014804,24.6,27.2,51.8,4,0
ORD0014811,46.8,24.7,71.5,2,0
ORD0014813,27.9,40.9,68.8,4,0
ORD0014814,22.4,18.1,40.5,4,1
ORD0014815,41.8,25.3,67.1,5,0
ORD0014816,26.8,37.7,64.5,4,0
ORD0014817,10.0,35.8,45.8,5,0
ORD0014818,29.6,26.4,56.0,4,0
ORD0014819,41.4,34.7,76.1,4,0
ORD0014820,34.7,24.3,59.0,5,0
ORD0014821,39.7,25.0,64.7,4,0
ORD0014822,42.2,31.0,73.2,5,0
ORD0014824,35.4,36.3,71.69999999999999,5,0
ORD0014825,16.2,29.3,45.5,5,0
ORD0014826,24.7,24.2,48.9,5,0
ORD0014827,25.3,30.7,56.0,5,0
ORD0014828,26.5,28.4,54.9,4,0
ORD0014829,34.7,34.6,69.30000000000001,4,0
ORD0014830,46.9,25.2,72.1,5,0
ORD0014831,42.6,25.9,68.5,4,0
ORD0014832,36.5,16.0,52.5,4,0
ORD0014834,44.8,12.1,56.9,4,0
ORD0014835,30.4,31.6,62.0,5,0
ORD0014837,25.2,17.0,42.2,5,1
ORD0014838,34.0,10.0,44.0,5,1
ORD0014839,31.1,10.0,41.1,3,1
ORD0014840,37.1,22.8,59.900000000000006,5,0
ORD0014841,37.7,28.4,66.1,4,0
ORD0014842,16.0,25.6,41.6,4,1
ORD0014844,29.4,21.6,51.0,4,0
ORD0014845,36.3,39.8,76.1,5,0
ORD0014848,27.8,34.2,62.0,5,0
ORD0014849,37.4,30.2,67.6,3,0
ORD0014850,40.2,30.0,70.2,4,0
ORD0014851,35.6,29.3,64.9,4,0
ORD0014852,42.4,30.8,73.2,5,0
ORD0014854,36.3,34.1,70.4,4,0
ORD0014855,22.4,26.2,48.599999999999994,4,0
ORD0014857,40.3,22.2,62.5,5,0
ORD0014858,31.9,38.9,70.8,5,0
ORD0014860,35.5,22.9,58.4,5,0
ORD0014861,32.8,26.2,59.0,1,0
ORD0014862,29.0,32.6,61.6,4,0
ORD0014865,16.5,35.8,52.3,5,0
ORD0014866,41.3,25.2,66.5,4,0
ORD0014867,33.8,21.1,54.9,5,0
ORD0014868,47.5,28.9,76.4,5,0
ORD0014870,17.4,24.6,42.0,4,1
ORD0014871,26.7,27.5,54.2,3,0
ORD0014874,30.2,26.1,56.3,4,0
ORD0014875,42.4,22.2,64.6,5,0
ORD0014877,39.4,41.8,81.19999999999999,4,0
ORD0014878,10.0,32.9,42.9,1,1
ORD0014879,17.9,30.6,48.5,5,0
ORD0014880,49.4,30.4,79.8,2,0
ORD0014881,23.2,35.2,58.400000000000006,4,0
ORD0014882,33.2,24.4,57.6,3,0
ORD0014883,29.4,36.5,65.9,3,0
ORD0014884,42.1,31.2,73.3,5,0
ORD0014885,31.5,34.0,65.5,5,0
ORD0014886,10.0,34.4,44.4,5,1
ORD0014887,44.0,24.7,68.7,3,0
ORD0014888,32.6,29.3,61.900000000000006,4,0
ORD0014889,17.5,33.4,50.9,5,0
ORD0014890,17.4,38.3,55.699999999999996,4,0
ORD0014891,41.5,19.6,61.1,3,0
ORD0014892,39.8,36.1,75.9,4,0
ORD0014893,21.8,26.9,48.7,5,0
ORD0014896,10.9,10.9,21.8,2,1
ORD0014897,29.2,21.2,50.4,4,0
ORD0014898,42.5,33.5,76.0,5,0
ORD0014899,42.3,28.2,70.5,5,0
ORD0014900,44.9,35.2,80.1,5,0
ORD0014901,38.6,46.3,84.9,4,0
ORD0014902,18.6,19.5,38.1,4,1
ORD0014903,25.9,33.7,59.6,4,0
ORD0014905,33.1,29.8,62.900000000000006,1,0
ORD0014906,39.2,32.7,71.9,5,0
ORD0014909,30.4,30.3,60.7,5,0
ORD0014910,19.1,37.3,56.4,5,0
ORD0014911,21.5,30.5,52.0,4,0
ORD0014913,36.9,36.1,73.0,4,0
ORD0014914,43.1,23.6,66.7,5,0
ORD0014915,25.8,24.6,50.400000000000006,5,0
ORD0014916,26.9,42.9,69.8,2,0
ORD0014917,24.1,25.6,49.7,5,0
ORD0014918,36.4,19.8,56.2,4,0
ORD0014919,45.5,33.8,79.3,4,0
ORD0014920,42.2,21.6,63.800000000000004,5,0
ORD0014921,23.1,21.9,45.0,2,1
ORD0014923,38.2,32.9,71.1,4,0
ORD0014924,30.6,26.4,57.0,3,0
ORD0014928,44.1,28.4,72.5,5,0
ORD0014929,23.5,32.0,55.5,2,0
ORD0014931,37.7,28.2,65.9,4,0
ORD0014932,18.3,24.3,42.6,5,1
ORD0014933,36.7,23.2,59.900000000000006,5,0
ORD0014935,24.4,35.8,60.199999999999996,5,0
ORD0014936,35.1,30.8,65.9,5,0
ORD0014937,17.4,29.2,46.599999999999994,4,0
ORD0014938,20.2,21.0,41.2,5,1
ORD0014939,36.5,20.9,57.4,4,0
ORD0014940,32.6,13.7,46.3,5,0
ORD0014942,12.1,35.1,47.2,4,0
ORD0014943,34.7,36.5,71.2,5,0
ORD0014944,31.5,38.0,69.5,4,0
ORD0014945,17.5,25.0,42.5,5,1
ORD0014946,40.8,32.3,73.1,4,0
ORD0014947,23.5,28.1,51.6,2,0
ORD0014948,42.9,38.8,81.69999999999999,5,0
ORD0014949,42.0,29.5,71.5,4,0
ORD0014951,35.5,25.4,60.9,5,0
ORD0014952,28.0,30.2,58.2,5,0
ORD0014953,43.1,21.3,64.4,5,0
ORD0014954,21.7,38.9,60.599999999999994,5,0
ORD0014955,14.8,27.1,41.900000000000006,4,1
ORD0014956,31.5,45.0,76.5,3,0
ORD0014958,33.6,42.0,75.6,5,0
ORD0014960,17.7,25.9,43.599999999999994,2,1
ORD0014961,28.1,25.6,53.7,5,0
ORD0014962,29.7,26.5,56.2,1,0
ORD0014965,42.0,42.7,84.7,4,0
ORD0014966,16.6,32.8,49.4,4,0
ORD0014967,33.8,13.1,46.9,4,0
ORD0014968,18.8,10.0,28.8,4,1
ORD0014969,40.3,32.4,72.69999999999999,5,0
ORD0014970,41.3,36.0,77.3,5,0
ORD0014971,20.8,28.2,49.0,5,0
ORD0014973,25.5,23.8,49.3,4,0
ORD0014974,49.6,40.2,89.80000000000001,3,0
ORD0014975,34.9,34.4,69.3,5,0
ORD0014976,32.2,33.4,65.6,5,0
ORD0014978,15.6,47.4,63.0,3,0
ORD0014979,19.7,28.8,48.5,4,0
ORD0014980,32.1,37.2,69.30000000000001,5,0
ORD0014982,34.2,26.4,60.6,3,0
ORD0014984,21.5,39.4,60.9,4,0
ORD0014985,34.1,35.8,69.9,5,0
ORD0014986,28.5,48.9,77.4,5,0
ORD0014987,42.8,44.2,87.0,4,0
ORD0014988,50.1,19.0,69.1,5,0
ORD0014989,33.2,38.4,71.6,4,0
ORD0014990,41.4,32.4,73.8,5,0
ORD0014991,21.2,25.6,46.8,4,0
ORD0014992,47.8,29.7,77.5,5,0
ORD0014993,36.5,19.7,56.2,5,0
ORD0014994,22.5,19.1,41.6,2,1
ORD0014995,29.3,19.8,49.1,5,0
ORD0014996,10.0,19.1,29.1,4,1
ORD0015000,41.9,34.9,76.8,5,0
ORD0015001,30.0,29.1,59.1,4,0
ORD0015002,21.8,38.5,60.3,4,0
ORD0015004,27.2,29.9,57.099999999999994,4,0
ORD0015006,32.5,28.4,60.9,4,0
ORD0015007,25.4,30.4,55.8,5,0
ORD0015008,38.1,26.9,65.0,4,0
ORD0015009,10.0,46.7,56.7,4,0
ORD0015010,10.6,10.0,20.6,4,1
ORD0015012,17.8,24.8,42.6,4,1
ORD0015013,10.0,35.8,45.8,2,0
ORD0015015,38.3,26.7,65.0,4,0
ORD0015016,32.7,24.0,56.7,5,0
ORD0015017,41.3,18.9,60.199999999999996,4,0
ORD0015018,13.8,29.0,42.8,3,1
ORD0015019,10.4,19.8,30.200000000000003,4,1
ORD0015020,27.6,23.2,50.8,5,0
ORD0015022,39.2,32.0,71.2,4,0
ORD0015023,25.8,31.6,57.400000000000006,4,0
ORD0015024,22.1,35.2,57.300000000000004,5,0
ORD0015025,49.0,19.5,68.5,5,0
ORD0015026,34.8,24.7,59.5,5,0
ORD0015029,20.3,16.5,36.8,4,1
ORD0015030,54.1,18.9,73.0,5,0
ORD0015032,10.0,35.2,45.2,5,0
ORD0015033,20.0,19.7,39.7,4,1
ORD0015034,54.3,39.0,93.3,4,0
ORD0015035,42.1,13.7,55.8,4,0
ORD0015036,38.7,36.0,74.7,5,0
ORD0015037,12.5,39.1,51.6,5,0
ORD0015038,24.7,32.2,56.900000000000006,5,0
ORD0015039,29.1,39.2,68.30000000000001,5,0
ORD0015040,22.7,28.7,51.4,5,0
ORD0015041,19.4,27.1,46.5,4,0
ORD0015042,31.2,29.7,60.9,3,0
ORD0015043,33.6,34.3,67.9,4,0
ORD0015044,21.4,28.1,49.5,5,0
ORD0015046,43.0,20.6,63.6,5,0
ORD0015047,13.8,22.3,36.1,4,1
ORD0015048,44.1,29.7,73.8,5,0
ORD0015049,21.3,17.5,38.8,2,1
ORD0015050,27.0,30.9,57.9,4,0
ORD0015051,36.8,36.9,73.69999999999999,3,0
ORD0015052,25.6,25.1,50.7,4,0
ORD0015053,25.6,21.5,47.1,3,0
ORD0015054,10.0,32.2,42.2,4,1
ORD0015055,25.4,32.5,57.9,4,0
ORD0015056,22.2,39.2,61.400000000000006,4,0
ORD0015057,10.0,19.7,29.7,4,1
ORD0015058,18.3,13.4,31.700000000000003,4,1
ORD0015059,23.0,30.8,53.8,5,0
ORD0015061,27.5,26.7,54.2,5,0
ORD0015062,32.3,35.8,68.1,4,0
ORD0015063,38.9,16.4,55.3,5,0
ORD0015066,16.7,27.9,44.599999999999994,1,1
ORD0015067,40.7,29.0,69.7,5,0
ORD0015068,31.8,27.5,59.3,5,0
ORD0015069,16.4,13.4,29.799999999999997,3,1
ORD0015070,23.8,17.0,40.8,3,1
ORD0015072,21.5,30.1,51.6,4,0
ORD0015073,38.2,26.5,64.7,5,0
ORD0015074,35.9,16.7,52.599999999999994,5,0
ORD0015075,18.2,26.4,44.599999999999994,5,1
ORD0015076,19.2,10.0,29.2,4,1
ORD0015078,22.9,14.6,37.5,3,1
ORD0015079,28.5,17.3,45.8,3,0
ORD0015080,39.9,33.9,73.8,4,0
ORD0015081,39.3,34.7,74.0,3,0
ORD0015082,39.0,22.9,61.9,5,0
ORD0015083,43.5,21.7,65.2,2,0
ORD0015084,27.0,21.8,48.8,1,0
ORD0015086,23.1,51.6,74.7,3,0
ORD0015089,22.0,28.6,50.6,4,0
ORD0015090,19.6,29.2,48.8,4,0
ORD0015091,21.3,26.3,47.6,4,0
ORD0015092,44.0,24.5,68.5,5,0
ORD0015093,37.8,33.2,71.0,5,0
ORD0015094,25.8,22.1,47.900000000000006,5,0
ORD0015095,29.4,20.9,50.3,4,0
ORD0015096,38.3,25.0,63.3,4,0
ORD0015097,25.8,34.6,60.400000000000006,5,0
ORD0015098,13.4,16.4,29.799999999999997,4,1
ORD0015099,48.1,22.6,70.7,4,0
ORD0015100,25.3,30.1,55.400000000000006,5,0
ORD0015101,22.2,13.7,35.9,5,1
ORD0015102,23.6,22.0,45.6,5,0
ORD0015103,22.0,23.3,45.3,4,0
ORD0015104,38.8,11.2,50.0,4,0
ORD0015106,18.5,31.2,49.7,5,0
ORD0015107,20.7,34.8,55.5,1,0
ORD0015108,42.6,22.1,64.7,4,0
ORD0015112,18.0,35.4,53.4,5,0
ORD0015113,31.9,14.1,46.0,4,0
ORD0015114,33.9,27.3,61.2,5,0
ORD0015115,43.0,33.7,76.7,4,0
ORD0015116,19.3,35.2,54.5,5,0
ORD0015117,35.7,14.9,50.6,4,0
ORD0015119,20.9,46.6,67.5,5,0
ORD0015121,44.7,38.1,82.80000000000001,5,0
ORD0015122,26.3,37.7,64.0,5,0
ORD0015123,48.1,33.6,81.7,3,0
ORD0015124,18.8,13.5,32.3,3,1
ORD0015125,40.5,38.1,78.6,3,0
ORD0015126,22.0,20.5,42.5,4,1
ORD0015127,25.2,31.8,57.0,5,0
ORD0015128,12.4,19.9,32.3,4,1
ORD0015130,38.2,14.5,52.7,3,0
ORD0015131,15.5,27.4,42.9,5,1
ORD0015132,12.9,17.4,30.299999999999997,4,1
ORD0015134,12.8,30.6,43.400000000000006,5,1
ORD0015138,26.3,35.0,61.3,4,0
ORD0015139,10.0,34.6,44.6,4,1
ORD0015140,12.9,22.7,35.6,4,1
ORD0015141,51.4,35.2,86.6,4,0
ORD0015143,33.2,28.4,61.6,3,0
ORD0015144,37.8,40.0,77.8,5,0
ORD0015145,20.3,46.6,66.9,4,0
ORD0015146,24.7,45.1,69.8,4,0
ORD0015148,27.4,22.5,49.9,5,0
ORD0015149,33.0,15.8,48.8,5,0
ORD0015150,16.1,20.4,36.5,4,1
ORD0015151,42.2,22.9,65.1,4,0
ORD0015153,26.8,33.9,60.7,3,0
ORD0015154,30.3,39.0,69.3,5,0
ORD0015155,51.5,32.7,84.2,4,0
ORD0015156,28.6,27.0,55.6,4,0
ORD0015157,38.9,36.1,75.0,4,0
ORD0015158,16.5,16.3,32.8,5,1
ORD0015159,28.2,20.6,48.8,4,0
ORD0015160,25.4,25.4,50.8,5,0
ORD0015161,35.6,35.8,71.4,4,0
ORD0015162,19.3,23.0,42.3,4,1
ORD0015163,29.6,22.4,52.0,4,0
ORD0015165,36.1,20.7,56.8,4,0
ORD0015167,30.0,20.1,50.1,4,0
ORD0015168,38.2,34.1,72.30000000000001,4,0
ORD0015169,45.8,35.3,81.1,4,0
ORD0015170,36.8,21.8,58.599999999999994,4,0
ORD0015171,10.0,29.0,39.0,1,1
ORD0015172,39.2,35.9,75.1,5,0
ORD0015173,26.3,23.8,50.1,4,0
ORD0015174,32.4,40.4,72.8,5,0
ORD0015175,22.8,21.9,44.7,4,1
ORD0015177,37.9,27.4,65.3,2,0
ORD0015178,25.7,34.1,59.8,2,0
ORD0015179,37.4,28.0,65.4,3,0
ORD0015180,37.3,35.5,72.8,4,0
ORD0015181,15.1,24.5,39.6,5,1
ORD0015183,32.4,32.8,65.19999999999999,3,0
ORD0015184,32.6,25.4,58.0,5,0
ORD0015185,15.0,19.3,34.3,5,1
ORD0015186,31.3,11.8,43.1,4,1
ORD0015187,47.4,37.7,85.1,5,0
ORD0015188,34.4,20.0,54.4,3,0
ORD0015190,21.0,28.0,49.0,4,0
ORD0015191,18.5,35.5,54.0,4,0
ORD0015192,34.6,13.1,47.7,5,0
ORD0015193,40.2,39.4,79.6,4,0
ORD0015195,19.7,26.1,45.8,4,0
ORD0015196,21.7,10.0,31.7,5,1
ORD0015197,34.3,22.4,56.699999999999996,5,0
ORD0015198,20.6,21.0,41.6,5,1
ORD0015200,27.8,20.5,48.3,5,0
ORD0015201,14.6,27.8,42.4,4,1
ORD0015202,20.7,29.1,49.8,4,0
ORD0015203,15.7,41.1,56.8,4,0
ORD0015204,38.5,34.1,72.6,5,0
ORD0015205,33.2,26.7,59.900000000000006,4,0
ORD0015206,38.7,15.2,53.900000000000006,5,0
ORD0015208,25.9,30.5,56.4,5,0
ORD0015209,30.2,30.2,60.4,5,0
ORD0015210,37.1,33.5,70.6,4,0
ORD0015211,17.8,42.9,60.7,4,0
ORD0015212,38.2,30.3,68.5,5,0
ORD0015213,26.5,28.3,54.8,5,0
ORD0015214,26.0,29.3,55.3,5,0
ORD0015215,22.2,33.0,55.2,4,0
ORD0015217,20.5,30.8,51.3,5,0
ORD0015218,37.9,22.1,60.0,5,0
ORD0015219,34.8,40.3,75.1,5,0
ORD0015220,46.5,30.2,76.7,5,0
ORD0015221,10.9,22.3,33.2,3,1
ORD0015224,29.9,34.6,64.5,5,0
ORD0015225,25.7,32.9,58.599999999999994,3,0
ORD0015227,18.6,34.2,52.800000000000004,1,0
ORD0015228,20.9,29.8,50.7,5,0
ORD0015229,17.6,30.0,47.6,4,0
ORD0015231,33.1,28.4,61.5,4,0
ORD0015232,42.2,30.8,73.0,5,0
ORD0015233,47.0,25.5,72.5,4,0
ORD0015234,44.0,37.4,81.4,4,0
ORD0015235,21.4,30.4,51.8,5,0
ORD0015236,38.5,24.3,62.8,3,0
ORD0015237,15.4,26.9,42.3,1,1
ORD0015238,17.4,36.8,54.199999999999996,4,0
ORD0015241,44.6,29.8,74.4,5,0
ORD0015244,34.1,28.7,62.8,4,0
ORD0015245,47.4,20.4,67.8,2,0
ORD0015246,36.9,18.7,55.599999999999994,5,0
ORD0015247,35.7,35.2,70.9,5,0
ORD0015248,20.1,19.9,40.0,4,1
ORD0015249,32.3,29.5,61.8,5,0
ORD0015251,22.8,27.9,50.7,4,0
ORD0015253,28.1,27.5,55.6,4,0
ORD0015255,32.9,26.7,59.599999999999994,5,0
ORD0015257,32.5,18.3,50.8,4,0
ORD0015258,35.4,12.1,47.5,4,0
ORD0015259,40.6,42.7,83.30000000000001,4,0
ORD0015260,40.2,19.3,59.5,5,0
ORD0015261,29.9,34.0,63.9,5,0
ORD0015264,41.2,31.8,73.0,4,0
ORD0015265,40.8,28.6,69.4,3,0
ORD0015266,31.9,28.3,60.2,5,0
ORD0015267,15.4,13.6,29.0,4,1
ORD0015268,35.0,36.2,71.2,5,0
ORD0015269,39.9,39.9,79.8,5,0
ORD0015270,18.9,21.2,40.099999999999994,4,1
ORD0015271,24.3,12.6,36.9,5,1
ORD0015272,27.2,26.6,53.8,5,0
ORD0015273,21.9,32.7,54.6,5,0
ORD0015274,27.3,32.7,60.0,5,0
ORD0015275,26.1,25.0,51.1,3,0
ORD0015276,38.4,27.1,65.5,4,0
ORD0015277,32.5,28.5,61.0,5,0
ORD0015279,17.0,29.2,46.2,5,0
ORD0015280,33.4,30.1,63.5,2,0
ORD0015281,35.3,18.7,54.0,5,0
ORD0015284,35.5,32.8,68.3,5,0
ORD0015285,42.3,29.8,72.1,4,0
ORD0015286,38.7,24.4,63.1,5,0
ORD0015287,30.0,26.4,56.4,5,0
ORD0015288,23.5,29.0,52.5,5,0
ORD0015289,37.0,21.5,58.5,4,0
ORD0015290,43.6,36.4,80.0,4,0
ORD0015291,34.9,23.6,58.5,5,0
ORD0015292,10.9,24.7,35.6,3,1
ORD0015294,25.5,34.1,59.6,5,0
ORD0015298,20.0,16.1,36.1,4,1
ORD0015299,23.4,32.5,55.9,5,0
ORD0015300,27.0,37.2,64.2,1,0
ORD0015301,28.0,37.0,65.0,4,0
ORD0015302,34.9,16.5,51.4,5,0
ORD0015303,25.3,35.9,61.2,3,0
ORD0015304,41.8,20.9,62.699999999999996,5,0
ORD0015305,28.5,28.3,56.8,3,0
ORD0015306,14.0,38.7,52.7,4,0
ORD0015307,41.8,28.8,70.6,5,0
ORD0015308,26.1,23.1,49.2,5,0
ORD0015309,12.4,33.1,45.5,4,0
ORD0015310,42.2,10.0,52.2,5,0
ORD0015311,51.5,21.2,72.7,5,0
ORD0015312,17.2,20.0,37.2,4,1
ORD0015313,41.5,41.8,83.3,4,0
ORD0015314,44.3,19.9,64.19999999999999,4,0
ORD0015315,35.3,31.1,66.4,4,0
ORD0015317,34.7,22.5,57.2,4,0
ORD0015318,33.5,31.9,65.4,5,0
ORD0015319,30.9,25.5,56.4,3,0
ORD0015321,32.4,30.5,62.9,4,0
ORD0015322,23.9,12.0,35.9,4,1
ORD0015323,33.2,25.2,58.400000000000006,5,0
ORD0015324,20.2,32.6,52.8,5,0
ORD0015325,30.6,21.8,52.400000000000006,5,0
ORD0015326,36.2,33.9,70.1,5,0
ORD0015327,20.4,28.7,49.099999999999994,4,0
ORD0015328,24.9,33.7,58.6,5,0
ORD0015330,18.2,14.6,32.8,4,1
ORD0015334,42.9,20.0,62.9,5,0
ORD0015335,19.1,33.2,52.300000000000004,5,0
ORD0015336,32.3,22.5,54.8,4,0
ORD0015337,33.0,25.8,58.8,3,0
ORD0015338,17.1,19.2,36.3,5,1
ORD0015339,17.5,39.8,57.3,1,0
ORD0015340,18.8,21.1,39.900000000000006,5,1
ORD0015341,29.9,12.2,42.099999999999994,4,1
ORD0015342,21.0,23.4,44.4,5,1
ORD0015343,15.5,32.6,48.1,5,0
ORD0015344,17.1,25.7,42.8,2,1
ORD0015345,37.5,23.0,60.5,5,0
ORD0015348,26.3,29.4,55.7,3,0
ORD0015349,10.0,26.1,36.1,2,1
ORD0015352,36.4,31.2,67.6,5,0
ORD0015353,17.3,27.1,44.400000000000006,4,1
ORD0015354,40.2,25.0,65.2,1,0
ORD0015355,21.7,29.4,51.099999999999994,4,0
ORD0015356,25.1,28.0,53.1,3,0
ORD0015357,30.1,26.1,56.2,5,0
ORD0015358,17.7,34.7,52.400000000000006,5,0
ORD0015359,21.5,39.8,61.3,4,0
ORD0015360,37.8,15.1,52.9,5,0
ORD0015361,21.5,25.4,46.9,4,0
ORD0015362,13.9,36.2,50.1,4,0
ORD0015363,30.4,32.2,62.6,3,0
ORD0015364,17.7,33.2,50.900000000000006,3,0
ORD0015365,40.0,28.7,68.7,5,0
ORD0015366,24.1,48.7,72.80000000000001,4,0
ORD0015367,25.8,19.0,44.8,3,1
ORD0015368,46.0,26.2,72.2,3,0
ORD0015369,35.9,28.8,64.7,4,0
ORD0015370,17.8,27.1,44.900000000000006,5,1
ORD0015371,25.8,25.1,50.900000000000006,4,0
ORD0015372,33.2,25.4,58.6,3,0
ORD0015374,30.9,34.6,65.5,5,0
ORD0015376,28.2,18.8,47.0,4,0
ORD0015377,38.2,30.8,69.0,5,0
ORD0015378,23.2,32.0,55.2,5,0
ORD0015380,31.7,26.4,58.099999999999994,5,0
ORD0015381,30.9,32.7,63.6,4,0
ORD0015382,38.6,14.1,52.7,5,0
ORD0015383,24.5,31.8,56.3,5,0
ORD0015384,31.6,17.6,49.2,5,0
ORD0015386,42.9,20.6,63.5,5,0
ORD0015388,21.5,31.7,53.2,5,0
ORD0015389,39.3,21.5,60.8,4,0
ORD0015390,29.8,28.5,58.3,5,0
ORD0015391,29.8,21.8,51.6,4,0
ORD0015392,25.7,31.3,57.0,4,0
ORD0015393,35.7,25.0,60.7,5,0
ORD0015396,26.4,35.0,61.4,5,0
ORD0015398,34.9,34.9,69.8,4,0
ORD0015399,46.1,16.8,62.900000000000006,5,0
ORD0015400,29.7,15.7,45.4,5,0
ORD0015402,40.4,20.1,60.5,5,0
ORD0015403,10.0,43.9,53.9,3,0
ORD0015404,33.6,25.3,58.900000000000006,5,0
ORD0015406,38.7,25.1,63.800000000000004,5,0
ORD0015407,18.7,18.9,37.599999999999994,5,1
ORD0015411,13.9,43.7,57.6,5,0
ORD0015412,25.1,32.6,57.7,2,0
ORD0015417,29.0,33.1,62.1,5,0
ORD0015422,49.9,42.3,92.19999999999999,4,0
ORD0015424,47.3,33.5,80.8,5,0
ORD0015425,36.8,41.0,77.8,3,0
ORD0015426,16.0,16.6,32.6,4,1
ORD0015428,10.0,22.4,32.4,4,1
ORD0015430,16.3,17.3,33.6,5,1
ORD0015432,39.4,29.3,68.7,4,0
ORD0015433,28.4,36.5,64.9,5,0
ORD0015434,25.6,27.6,53.2,4,0
ORD0015435,15.4,40.5,55.9,4,0
ORD0015436,29.1,28.8,57.900000000000006,5,0
ORD0015437,21.3,10.0,31.3,4,1
ORD0015438,16.3,17.0,33.3,4,1
ORD0015439,27.8,22.9,50.7,4,0
ORD0015441,41.9,37.1,79.0,4,0
ORD0015442,39.6,27.7,67.3,5,0
ORD0015443,32.3,17.4,49.699999999999996,4,0
ORD0015444,29.6,28.6,58.2,5,0
ORD0015445,28.8,31.3,60.1,5,0
ORD0015446,41.5,18.6,60.1,4,0
ORD0015447,31.0,24.9,55.9,5,0
ORD0015448,45.1,31.1,76.2,4,0
ORD0015449,33.2,16.9,50.1,5,0
ORD0015450,36.9,26.8,63.7,3,0
ORD0015451,36.3,26.8,63.099999999999994,4,0
ORD0015452,46.6,30.7,77.3,4,0
ORD0015453,22.9,23.7,46.599999999999994,5,0
ORD0015454,37.9,29.7,67.6,5,0
ORD0015456,14.7,31.5,46.2,3,0
ORD0015457,22.1,34.4,56.5,3,0
ORD0015458,24.4,35.5,59.9,4,0
ORD0015459,34.4,33.2,67.6,5,0
ORD0015461,34.8,21.2,56.0,4,0
ORD0015463,25.2,26.0,51.2,5,0
ORD0015464,19.8,22.5,42.3,4,1
ORD0015465,45.4,25.1,70.5,5,0
ORD0015466,22.3,32.1,54.400000000000006,4,0
ORD0015468,41.1,26.7,67.8,4,0
ORD0015470,36.4,25.4,61.8,3,0
ORD0015471,16.0,23.7,39.7,5,1
ORD0015472,31.9,33.7,65.6,4,0
ORD0015473,11.3,16.3,27.6,5,1
ORD0015475,32.7,22.8,55.5,5,0
ORD0015476,29.8,36.3,66.1,4,0
ORD0015478,42.4,34.1,76.5,5,0
ORD0015479,37.2,24.2,61.400000000000006,4,0
ORD0015481,14.3,21.3,35.6,3,1
ORD0015482,21.4,28.9,50.3,5,0
ORD0015484,41.4,15.6,57.0,4,0
ORD0015488,16.5,32.2,48.7,4,0
ORD0015490,37.8,20.1,57.9,4,0
ORD0015493,31.3,27.4,58.7,4,0
ORD0015494,16.8,28.6,45.400000000000006,5,0
ORD0015495,39.1,39.7,78.80000000000001,1,0
ORD0015498,33.0,11.2,44.2,1,1
ORD0015499,23.3,40.3,63.599999999999994,3,0
ORD0015500,42.1,25.2,67.3,5,0
ORD0015501,33.2,30.8,64.0,4,0
ORD0015502,41.8,22.7,64.5,3,0
ORD0015509,19.7,26.1,45.8,4,0
ORD0015511,21.6,32.3,53.9,2,0
ORD0015512,16.1,22.9,39.0,5,1
ORD0015513,39.4,22.1,61.5,5,0
ORD0015514,48.0,27.7,75.7,4,0
ORD0015515,29.2,29.0,58.2,4,0
ORD0015517,21.6,10.0,31.6,4,1
