customer_id,city,age_group,signup_date,is_prime
C03039,Mumbai,25-34,2023-01-31,0
C03040,Bengaluru,18-24,2023-05-15,1
C03041,Pune,25-34,2023-02-27,0
C03042,Bengaluru,35-44,2023-04-15,0
C03043,Mumbai,25-34,2023-09-23,0
C03044,Delhi,25-34,2023-01-10,1
C03045,Delhi,25-34,2023-09-10,0
C03046,Mumbai,25-34,2023-10-22,0
C03047,Mumbai,18-24,2023-06-05,1
C03048,Mumbai,25-34,2023-06-07,1
C03049,Bengaluru,35-44,2023-02-06,0
C03050,Bengaluru,25-34,2023-04-29,0
C03051,Mumbai,18-24,2023-03-08,1
C03052,Bengaluru,18-24,2023-08-30,1
C03053,Bengaluru,18-24,2023-10-26,0
C03054,Delhi,25-34,2023-08-01,0
C03055,Pune,35-44,2023-11-04,0
C03056,Delhi,18-24,2023-04-11,0
C03057,Bengaluru,35-44,2023-02-25,1
C03058,Bengaluru,25-34,2023-11-28,0
C03059,Pune,25-34,2023-11-20,1
C03060,Bengaluru,45+,2023-08-27,1
C03061,Bengaluru,18-24,2023-08-19,0
C03062,Delhi,35-44,2023-12-28,0
C03063,Delhi,18-24,2023-04-02,0
C03064,Delhi,25-34,2023-10-06,0
C03065,Bengaluru,35-44,2023-04-19,1
C03066,Bengaluru,35-44,2023-11-13,0
C03067,Pune,25-34,2023-06-17,0
C03068,Bengaluru,25-34,2023-10-27,0
C03069,Delhi,25-34,2023-08-06,1
C03070,Delhi,35-44,2023-08-10,0
C03071,Delhi,18-24,2023-06-10,0
C03072,Mumbai,35-44,2023-01-16,1
C03073,Bengaluru,25-34,2023-10-05,0
C03074,Delhi,25-34,2023-02-26,1
C03075,Hyderabad,25-34,2023-03-03,0
C03076,Chennai,25-34,2023-12-29,1
C03077,Bengaluru,45+,2023-11-23,0
C03078,Bengaluru,25-34,2023-08-30,0
C03079,Chennai,45+,2023-03-31,0
C03080,Delhi,18-24,2023-03-13,0
C03081,Chennai,25-34,2023-11-22,0
C03082,Bengaluru,35-44,2023-01-30,0
C03083,Delhi,25-34,2023-12-25,1
C03084,Delhi,25-34,2023-10-15,1
C03085,Delhi,25-34,2023-03-27,0
C03086,Mumbai,35-44,2023-08-22,0
C03087,Bengaluru,35-44,2023-08-23,0
C03088,Delhi,18-24,2023-11-09,1
C03089,Bengaluru,35-44,2023-12-31,0
C03090,Mumbai,25-34,2023-09-22,0
C03091,Pune,18-24,2023-10-14,1
C03092,Mumbai,35-44,2023-11-23,1
C03093,Hyderabad,25-34,2023-09-26,0
C03094,Bengaluru,35-44,2023-07-05,1
C03095,Delhi,18-24,2023-05-11,1
C03096,Pune,18-24,2023-10-18,0
C03097,Bengaluru,25-34,2023-10-04,0
C03098,Bengaluru,18-24,2023-11-16,1
C03099,Mumbai,35-44,2023-12-17,0
C03100,Bengaluru,18-24,2023-06-29,0
C03101,Delhi,25-34,2023-10-17,0
C03102,Chennai,18-24,2023-06-12,1
C03103,Mumbai,18-24,2023-09-28,1
C03104,Bengaluru,35-44,2023-04-06,0
C03105,Mumbai,18-24,2023-09-19,1
C03106,Delhi,25-34,2023-12-31,1
C03107,Bengaluru,35-44,2023-12-19,1
C03108,Delhi,25-34,2023-10-15,0
C03109,Delhi,35-44,2023-03-24,0
C03110,Delhi,18-24,2023-08-13,1
C03111,Bengaluru,18-24,2023-08-11,0
C03112,Delhi,35-44,2023-04-28,1
C03113,Bengaluru,25-34,2023-07-11,1
C03114,Bengaluru,25-34,2023-03-20,0
C03115,Chennai,25-34,2023-03-19,1
C03116,Delhi,25-34,2023-05-27,0
C03117,Bengaluru,18-24,2023-04-17,0
C03118,Bengaluru,35-44,2023-09-28,0
C03119,Bengaluru,25-34,2023-09-01,0
C03120,Bengaluru,25-34,2023-03-14,0
C03121,Bengaluru,35-44,2023-12-23,1
C03122,Bengaluru,25-34,2023-12-20,1
C03123,Mumbai,18-24,2023-01-26,0
C03124,Delhi,35-44,2023-07-29,1
C03125,Delhi,35-44,2023-04-02,0
C03126,Delhi,25-34,2023-05-05,0
C03127,Bengaluru,18-24,2023-03-14,0
C03128,Pune,18-24,2023-05-03,0
C03129,Hyderabad,25-34,2023-11-05,1
C03130,Hyderabad,25-34,2023-07-03,0
C03131,Hyderabad,35-44,2023-07-06,1
C03132,Chennai,45+,2023-07-17,1
C03133,Mumbai,35-44,2023-03-19,1
C03134,Bengaluru,25-34,2023-12-14,0
C03135,Delhi,35-44,2023-07-05,0
C03136,Delhi,25-34,2023-12-10,0
C03137,Delhi,18-24,2023-09-10,1
C03138,Mumbai,18-24,2023-01-13,0
C03139,Bengaluru,25-34,2023-10-26,0
C03140,Mumbai,35-44,2023-03-17,0
C03141,Chennai,18-24,2023-02-20,0
C03142,Delhi,18-24,2023-10-02,0
C03143,Mumbai,45+,2023-05-29,0
C03144,Bengaluru,18-24,2023-08-07,0
C03145,Mumbai,35-44,2023-05-02,0
C03146,Chennai,25-34,2023-07-30,0
C03147,Delhi,18-24,2023-10-07,0
C03148,Hyderabad,35-44,2023-01-26,0
C03149,Mumbai,18-24,2023-06-22,1
C03150,Delhi,25-34,2023-06-05,0
C03151,Bengaluru,18-24,2023-08-26,1
C03152,Delhi,18-24,2023-03-23,0
C03153,Mumbai,18-24,2023-12-22,1
C03154,Mumbai,18-24,2023-09-30,0
C03155,Delhi,18-24,2023-03-09,0
C03156,Chennai,35-44,2023-02-13,0
C03157,Bengaluru,25-34,2023-03-02,1
C03158,Hyderabad,25-34,2023-05-03,0
C03159,Bengaluru,25-34,2023-12-15,0
C03160,Mumbai,35-44,2023-07-15,0
C03161,Bengaluru,35-44,2023-11-26,0
C03162,Mumbai,25-34,2023-11-19,0
C03163,Mumbai,35-44,2023-04-21,0
C03164,Bengaluru,25-34,2023-09-15,0
C03165,Mumbai,25-34,2023-03-30,0
C03166,Chennai,25-34,2023-07-17,1
C03167,Bengaluru,25-34,2023-10-09,0
C03168,Hyderabad,25-34,2023-07-19,0
C03169,Mumbai,25-34,2023-04-09,1
C03170,Delhi,45+,2023-01-27,0
C03171,Bengaluru,35-44,2023-03-30,0
C03172,Bengaluru,25-34,2023-05-26,1
C03173,Bengaluru,25-34,2023-07-01,0
C03174,Bengaluru,18-24,2023-09-14,0
C03175,Bengaluru,18-24,2023-07-08,1
C03176,Delhi,25-34,2023-08-28,1
C03177,Chennai,25-34,2023-12-25,0
C03178,Hyderabad,18-24,2023-07-15,0
C03179,Delhi,35-44,2023-10-24,0
C03180,Bengaluru,25-34,2023-06-14,0
C03181,Bengaluru,25-34,2023-11-03,0
C03182,Mumbai,18-24,2023-09-28,0
C03183,Bengaluru,18-24,2023-01-08,1
C03184,Mumbai,35-44,2023-02-07,1
C03185,Mumbai,25-34,2023-04-24,0
C03186,Mumbai,45+,2023-12-05,0
C03187,Mumbai,45+,2023-02-25,0
C03188,Hyderabad,25-34,2023-12-25,0
C03189,Hyderabad,18-24,2023-05-18,0
C03190,Mumbai,35-44,2023-04-12,1
C03191,Chennai,45+,2023-11-30,0
C03192,Pune,25-34,2023-06-26,1
C03193,Mumbai,35-44,2023-06-18,0
C03194,Mumbai,35-44,2023-12-05,0
C03195,Mumbai,25-34,2023-10-13,0
C03196,Chennai,25-34,2023-09-18,0
C03197,Chennai,35-44,2023-08-11,1
C03198,Bengaluru,25-34,2023-07-18,1
C03199,Mumbai,18-24,2023-07-30,0
C03200,Delhi,25-34,2023-10-14,0
C03201,Mumbai,18-24,2023-06-29,0
C03202,Bengaluru,18-24,2023-09-07,1
C03203,Hyderabad,35-44,2023-08-19,1
C03204,Delhi,18-24,2023-01-23,0
C03205,Hyderabad,18-24,2023-02-17,0
C03206,Hyderabad,25-34,2023-04-19,0
C03207,Delhi,25-34,2023-10-23,0
C03208,Mumbai,25-34,2023-01-06,0
C03209,Delhi,18-24,2023-02-07,0
C03210,Bengaluru,18-24,2023-06-18,1
C03211,Delhi,18-24,2023-12-22,0
C03212,Bengaluru,25-34,2023-10-10,0
C03213,Delhi,18-24,2023-07-22,1
C03214,Bengaluru,45+,2023-11-21,0
C03215,Bengaluru,25-34,2023-11-09,0
C03216,Bengaluru,18-24,2023-09-30,0
C03217,Bengaluru,25-34,2023-09-01,0
C03218,Delhi,25-34,2023-11-23,0
C03219,Delhi,25-34,2023-02-16,0
C03220,Mumbai,18-24,2023-09-06,1
C03221,Bengaluru,25-34,2023-03-20,0
C03222,Bengaluru,35-44,2023-04-20,1
C03223,Bengaluru,35-44,2023-01-13,0
C03224,Bengaluru,18-24,2023-12-31,1
C03225,Chennai,25-34,2023-03-31,1
C03226,Bengaluru,25-34,2023-12-08,1
C03227,Mumbai,35-44,2023-12-14,0
C03228,Bengaluru,35-44,2023-10-07,1
C03229,Bengaluru,18-24,2023-08-09,0
C03230,Mumbai,18-24,2023-03-14,1
C03231,Delhi,25-34,2023-08-22,0
C03232,Bengaluru,18-24,2023-09-17,0
C03233,Bengaluru,25-34,2023-04-23,0
C03234,Mumbai,18-24,2023-02-15,1
C03235,Bengaluru,25-34,2023-10-01,0
C03236,Bengaluru,45+,2023-02-12,1
C03237,Pune,45+,2023-07-27,1
C03238,Delhi,25-34,2023-12-15,0
C03239,Delhi,25-34,2023-04-13,0
C03240,Mumbai,35-44,2023-05-04,1
C03241,Mumbai,18-24,2023-01-10,0
C03242,Mumbai,25-34,2023-11-25,0
C03243,Delhi,25-34,2023-07-06,1
C03244,Delhi,18-24,2023-01-31,1
C03245,Bengaluru,25-34,2023-06-05,1
C03246,Mumbai,18-24,2023-03-01,0
C03247,Mumbai,25-34,2023-09-06,0
C03248,Chennai,18-24,2023-09-27,0
C03249,Delhi,25-34,2023-08-05,0
C03250,Mumbai,18-24,2023-01-02,0
C03251,Bengaluru,35-44,2023-01-24,0
C03252,Delhi,25-34,2023-07-25,0
C03253,Bengaluru,25-34,2023-11-16,1
C03254,Mumbai,25-34,2023-07-18,1
C03255,Bengaluru,25-34,2023-12-22,1
C03256,Delhi,18-24,2023-04-24,0
C03257,Bengaluru,25-34,2023-10-07,0
C03258,Mumbai,18-24,2023-06-04,1
C03259,Chennai,18-24,2023-06-14,0
C03260,Bengaluru,25-34,2023-08-10,0
C03261,Mumbai,18-24,2023-04-01,0
C03262,Mumbai,25-34,2023-06-16,0
C03263,Bengaluru,25-34,2023-07-26,0
C03264,Hyderabad,25-34,2023-10-09,1
C03265,Bengaluru,25-34,2023-03-06,1
C03266,Mumbai,25-34,2023-01-04,0
C03267,Delhi,25-34,2023-06-06,0
C03268,Delhi,25-34,2023-09-06,1
C03269,Delhi,18-24,2023-09-14,0
C03270,Bengaluru,25-34,2023-08-23,0
C03271,Bengaluru,25-34,2023-11-02,1
C03272,Delhi,25-34,2023-03-15,1
C03273,Mumbai,45+,2023-07-06,1
C03274,Hyderabad,35-44,2023-03-03,0
C03275,Hyderabad,18-24,2023-12-03,0
C03276,Hyderabad,18-24,2023-06-13,1
C03277,Mumbai,18-24,2023-02-25,0
C03278,Mumbai,18-24,2023-04-21,1
C03279,Hyderabad,18-24,2023-08-06,0
C03280,Mumbai,25-34,2023-08-28,1
C03281,Bengaluru,35-44,2023-01-21,0
C03282,Hyderabad,25-34,2023-05-21,0
C03283,Chennai,18-24,2023-09-22,0
C03284,Mumbai,25-34,2023-05-19,1
C03285,Bengaluru,25-34,2023-03-11,0
C03286,Mumbai,35-44,2023-04-28,0
C03287,Hyderabad,35-44,2023-07-17,1
C03288,Chennai,35-44,2023-07-24,0
C03289,Bengaluru,25-34,2023-08-02,0
C03290,Bengaluru,25-34,2023-02-25,0
C03291,Chennai,18-24,2023-10-14,1
C03292,Mumbai,25-34,2023-10-20,0
C03293,Mumbai,18-24,2023-06-24,0
C03294,Pune,25-34,2023-12-13,1
C03295,Bengaluru,25-34,2023-05-08,0
C03296,Delhi,18-24,2023-11-21,0
C03297,Bengaluru,18-24,2023-10-19,0
C03298,Mumbai,18-24,2023-10-15,1
C03299,Hyderabad,18-24,2023-08-14,0
C03300,Mumbai,18-24,2023-03-05,1
C03301,Pune,18-24,2023-02-17,1
C03302,Delhi,18-24,2023-07-21,0
C03303,Mumbai,18-24,2023-12-03,1
C03304,Bengaluru,45+,2023-03-01,0
C03305,Mumbai,25-34,2023-09-14,0
C03306,Mumbai,18-24,2023-03-06,0
C03307,Bengaluru,25-34,2023-08-27,1
C03308,Mumbai,35-44,2023-10-16,0
C03309,Mumbai,25-34,2023-02-07,0
C03310,Delhi,18-24,2023-01-25,0
C03311,Delhi,25-34,2023-02-28,0
C03312,Delhi,25-34,2023-12-23,0
C03313,Bengaluru,25-34,2023-10-24,0
C03314,Bengaluru,25-34,2023-06-07,0
C03315,Delhi,35-44,2023-02-26,0
C03316,Mumbai,35-44,2023-02-17,0
C03317,Bengaluru,25-34,2023-11-24,0
C03318,Hyderabad,25-34,2023-02-25,1
C03319,Hyderabad,25-34,2023-03-06,1
C03320,Mumbai,35-44,2023-09-25,0
C03321,Bengaluru,18-24,2023-03-10,0
C03322,Hyderabad,45+,2023-08-04,1
C03323,Delhi,18-24,2023-03-30,1
C03324,Hyderabad,25-34,2023-10-08,0
C03325,Hyderabad,35-44,2023-09-14,0
C03326,Hyderabad,18-24,2023-06-09,0
C03327,Mumbai,25-34,2023-08-22,0
C03328,Bengaluru,18-24,2023-05-11,0
C03329,Delhi,25-34,2023-02-18,1
C03330,Delhi,18-24,2023-05-27,0
C03331,Delhi,25-34,2023-11-12,1
C03332,Bengaluru,25-34,2023-01-02,1
C03333,Bengaluru,45+,2023-11-25,1
C03334,Chennai,45+,2023-05-25,1
C03335,Delhi,18-24,2023-03-02,1
C03336,Chennai,25-34,2023-09-30,0
C03337,Hyderabad,18-24,2023-02-18,1
C03338,Delhi,18-24,2023-11-28,1
C03339,Delhi,18-24,2023-05-11,0
C03340,Chennai,45+,2023-02-12,1
C03341,Delhi,45+,2023-02-26,1
C03342,Delhi,18-24,2023-02-19,1
C03343,Bengaluru,18-24,2023-06-27,0
C03344,Mumbai,18-24,2023-10-20,0
C03345,Delhi,25-34,2023-02-15,0
C03346,Bengaluru,25-34,2023-06-19,0
C03347,Bengaluru,18-24,2023-09-28,0
C03348,Mumbai,35-44,2023-12-02,0
C03349,Bengaluru,25-34,2023-05-19,1
C03350,Bengaluru,35-44,2023-09-04,0
C03351,Mumbai,25-34,2023-05-28,0
C03352,Chennai,25-34,2023-08-18,0
C03353,Mumbai,35-44,2023-10-07,0
C03354,Bengaluru,35-44,2023-05-05,0
C03355,Bengaluru,18-24,2023-07-11,0
C03356,Delhi,25-34,2023-03-21,0
C03357,Mumbai,45+,2023-04-04,0
C03358,Hyderabad,18-24,2023-08-14,0
C03359,Delhi,18-24,2023-03-06,0
C03360,Hyderabad,25-34,2023-03-29,0
C03361,Bengaluru,35-44,2023-03-29,0
C03362,Delhi,35-44,2023-07-20,0
C03363,Bengaluru,35-44,2023-08-02,1
C03364,Chennai,25-34,2023-07-23,1
C03365,Delhi,18-24,2023-03-30,0
C03366,Mumbai,25-34,2023-03-02,0
C03367,Bengaluru,35-44,2023-09-28,1
C03368,Bengaluru,18-24,2023-04-04,0
C03369,Delhi,18-24,2023-11-03,1
C03370,Bengaluru,18-24,2023-01-27,1
C03371,Delhi,25-34,2023-08-02,1
C03372,Bengaluru,35-44,2023-03-15,1
C03373,Delhi,25-34,2023-03-02,1
C03374,Hyderabad,45+,2023-07-05,0
C03375,Hyderabad,18-24,2023-01-31,1
C03376,Hyderabad,35-44,2023-08-07,1
C03377,Bengaluru,35-44,2023-01-12,1
C03378,Bengaluru,25-34,2023-10-29,0
C03379,Delhi,45+,2023-02-01,0
C03380,Mumbai,18-24,2023-06-09,1
C03381,Mumbai,35-44,2023-08-25,0
C03382,Bengaluru,35-44,2023-08-15,1
C03383,Bengaluru,35-44,2023-06-30,1
C03384,Bengaluru,25-34,2023-11-13,1
C03385,Chennai,18-24,2023-02-15,1
C03386,Bengaluru,25-34,2023-12-07,1
C03387,Delhi,25-34,2023-03-21,0
C03388,Bengaluru,35-44,2023-05-15,1
C03389,Delhi,35-44,2023-09-17,0
C03390,Mumbai,35-44,2023-11-04,0
C03391,Chennai,18-24,2023-09-04,0
C03392,Chennai,35-44,2023-06-08,0
C03393,Mumbai,45+,2023-07-22,0
C03394,Chennai,35-44,2023-04-22,0
C03395,Pune,18-24,2023-10-19,0
C03396,Hyderabad,18-24,2023-11-06,1
C03397,Hyderabad,18-24,2023-04-29,0
C03398,Bengaluru,25-34,2023-01-17,0
C03399,Delhi,25-34,2023-11-27,1
C03400,Bengaluru,45+,2023-08-15,1
C03401,Bengaluru,25-34,2023-12-27,1
C03402,Pune,25-34,2023-04-27,0
C03403,Mumbai,25-34,2023-02-12,1
C03404,Delhi,35-44,2023-04-25,0
C03405,Hyderabad,45+,2023-10-10,0
C03406,Hyderabad,35-44,2023-02-06,0
C03407,Pune,25-34,2023-10-29,0
C03408,Bengaluru,25-34,2023-04-23,0
C03409,Bengaluru,35-44,2023-02-04,0
C03410,Mumbai,25-34,2023-05-12,0
C03411,Bengaluru,18-24,2023-12-02,1
C03412,Bengaluru,18-24,2023-12-02,1
C03413,Mumbai,18-24,2023-08-16,0
C03414,Hyderabad,25-34,2023-05-27,0
C03415,Delhi,18-24,2023-05-02,0
C03416,Mumbai,18-24,2023-03-22,1
C03417,Delhi,18-24,2023-06-22,0
C03418,Bengaluru,25-34,2023-06-03,0
C03419,Bengaluru,25-34,2023-05-30,0
C03420,Hyderabad,25-34,2023-02-27,0
C03421,Delhi,18-24,2023-03-04,0
C03422,Hyderabad,18-24,2023-06-05,0
C03423,Bengaluru,25-34,2023-12-22,1
C03424,Hyderabad,25-34,2023-11-18,1
C03425,Delhi,18-24,2023-06-17,1
C03426,Delhi,18-24,2023-06-15,0
C03427,Delhi,35-44,2023-03-26,0
C03428,Hyderabad,25-34,2023-05-17,1
C03429,Delhi,18-24,2023-07-08,1
C03430,Delhi,18-24,2023-01-02,0
C03431,Pune,45+,2023-04-16,0
C03432,Hyderabad,25-34,2023-12-30,0
C03433,Mumbai,25-34,2023-03-13,0
C03434,Delhi,25-34,2023-05-06,1
C03435,Mumbai,35-44,2023-06-19,1
C03436,Bengaluru,35-44,2023-07-24,0
C03437,Delhi,25-34,2023-11-09,0
C03438,Chennai,25-34,2023-12-03,1
C03439,Chennai,18-24,2023-07-14,0
C03440,Mumbai,35-44,2023-06-07,1
C03441,Mumbai,25-34,2023-05-21,1
C03442,Bengaluru,18-24,2023-10-02,1
C03443,Pune,35-44,2023-01-07,0
C03444,Pune,35-44,2023-02-23,0
C03445,Delhi,45+,2023-04-14,0
C03446,Hyderabad,35-44,2023-12-08,0
C03447,Delhi,45+,2023-12-04,0
C03448,Delhi,18-24,2023-03-02,1
C03449,Bengaluru,35-44,2023-03-28,1
C03450,Mumbai,35-44,2023-09-15,1
C03451,Delhi,18-24,2023-06-27,0
C03452,Delhi,18-24,2023-08-30,1
C03453,Mumbai,45+,2023-07-22,1
C03454,Chennai,18-24,2023-01-31,0
C03455,Bengaluru,35-44,2023-10-16,1
C03456,Mumbai,18-24,2023-03-21,0
C03457,Delhi,18-24,2023-01-11,0
C03458,Delhi,25-34,2023-09-11,0
C03459,Delhi,18-24,2023-10-14,1
C03460,Bengaluru,25-34,2023-06-25,0
C03461,Bengaluru,25-34,2023-05-06,0
C03462,Delhi,18-24,2023-02-16,0
C03463,Delhi,18-24,2023-07-25,0
C03464,Bengaluru,25-34,2023-04-17,0
C03465,Delhi,18-24,2023-10-02,0
C03466,Mumbai,35-44,2023-12-03,0
C03467,Delhi,25-34,2023-05-03,0
C03468,Hyderabad,18-24,2023-05-14,1
C03469,Bengaluru,25-34,2023-04-17,0
C03470,Bengaluru,18-24,2023-11-01,1
C03471,Hyderabad,18-24,2023-11-25,0
C03472,Delhi,18-24,2023-02-19,0
C03473,Delhi,35-44,2023-12-03,0
C03474,Hyderabad,35-44,2023-04-05,0
C03475,Hyderabad,35-44,2023-09-25,0
C03476,Pune,25-34,2023-01-23,1
C03477,Mumbai,18-24,2023-02-23,1
C03478,Mumbai,25-34,2023-09-11,0
C03479,Mumbai,25-34,2023-08-23,0
C03480,Bengaluru,45+,2023-02-28,1
C03481,Delhi,18-24,2023-06-13,0
C03482,Bengaluru,18-24,2023-09-16,0
C03483,Chennai,25-34,2023-11-10,1
C03484,Delhi,35-44,2023-08-04,1
C03485,Delhi,35-44,2023-07-02,0
C03486,Mumbai,25-34,2023-02-26,0
C03487,Bengaluru,45+,2023-05-25,0
C03488,Bengaluru,25-34,2023-03-31,1
C03489,Mumbai,35-44,2023-11-07,1
C03490,Bengaluru,45+,2023-02-14,0
C03491,Delhi,35-44,2023-09-14,1
C03492,Chennai,25-34,2023-01-21,1
C03493,Chennai,18-24,2023-01-21,1
C03494,Delhi,25-34,2023-02-21,1
C03495,Bengaluru,25-34,2023-12-04,1
C03496,Hyderabad,35-44,2023-06-20,0
C03497,Chennai,18-24,2023-03-08,0
C03498,Bengaluru,18-24,2023-04-23,1
C03499,Delhi,35-44,2023-10-27,0
C03500,Bengaluru,18-24,2023-06-09,0
C03501,Hyderabad,25-34,2023-09-23,1
C03502,Pune,25-34,2023-11-16,1
C03503,Bengaluru,25-34,2023-08-20,1
C03504,Chennai,18-24,2023-11-21,0
C03505,Delhi,35-44,2023-03-09,0
C03506,Pune,25-34,2023-01-28,0
C03507,Mumbai,35-44,2023-04-26,1
C03508,Hyderabad,25-34,2023-02-20,0
C03509,Bengaluru,18-24,2023-06-30,1
C03510,Mumbai,18-24,2023-09-17,1
C03511,Bengaluru,18-24,2023-03-20,0
C03512,Pune,25-34,2023-09-30,1
C03513,Hyderabad,18-24,2023-04-18,1
C03514,Hyderabad,25-34,2023-03-15,0
C03515,Chennai,25-34,2023-06-24,0
C03516,Bengaluru,18-24,2023-07-03,0
C03517,Mumbai,18-24,2023-01-23,0
C03518,Bengaluru,35-44,2023-10-01,1
C03519,Bengaluru,45+,2023-05-09,1
C03520,Bengaluru,18-24,2023-10-18,0
C03521,Mumbai,18-24,2023-11-16,0
C03522,Bengaluru,45+,2023-07-05,0
C03523,Bengaluru,18-24,2023-02-28,0
C03524,Bengaluru,45+,2023-01-01,0
C03525,Bengaluru,18-24,2023-05-11,0
C03526,Pune,35-44,2023-03-08,0
C03527,Hyderabad,25-34,2023-10-20,1
C03528,Pune,45+,2023-10-12,1
C03529,Mumbai,25-34,2023-03-30,0
C03530,Bengaluru,25-34,2023-04-10,1
C03531,Hyderabad,18-24,2023-07-08,1
C03532,Mumbai,18-24,2023-12-12,1
C03533,Bengaluru,35-44,2023-08-29,0
C03534,Bengaluru,25-34,2023-09-27,1
C03535,Bengaluru,35-44,2023-08-07,1
C03536,Bengaluru,25-34,2023-06-25,0
C03537,Mumbai,35-44,2023-12-07,0
C03538,Delhi,25-34,2023-08-21,1
C03539,Bengaluru,45+,2023-05-31,1
C03540,Bengaluru,45+,2023-10-04,1
C03541,Hyderabad,25-34,2023-08-17,1
C03542,Bengaluru,35-44,2023-06-20,0
C03543,Mumbai,35-44,2023-08-11,0
C03544,Hyderabad,18-24,2023-08-01,0
C03545,Bengaluru,25-34,2023-10-09,1
C03546,Bengaluru,18-24,2023-02-10,0
C03547,Mumbai,35-44,2023-05-02,0
C03548,Mumbai,18-24,2023-08-15,1
C03549,Delhi,18-24,2023-10-21,1
C03550,Hyderabad,25-34,2023-03-29,0
C03551,Bengaluru,25-34,2023-09-24,0
C03552,Delhi,35-44,2023-01-29,0
C03553,Mumbai,45+,2023-09-04,0
C03554,Bengaluru,25-34,2023-11-12,1
C03555,Delhi,18-24,2023-09-01,0
C03556,Bengaluru,25-34,2023-03-02,1
C03557,Mumbai,25-34,2023-05-27,1
C03558,Bengaluru,25-34,2023-06-23,1
C03559,Mumbai,25-34,2023-10-05,0
C03560,Mumbai,25-34,2023-11-30,0
C03561,Hyderabad,25-34,2023-05-22,0
C03562,Bengaluru,35-44,2023-02-13,0
C03563,Mumbai,25-34,2023-05-24,1
C03564,Mumbai,35-44,2023-12-19,0
C03565,Delhi,25-34,2023-11-29,1
C03566,Delhi,18-24,2023-02-24,0
C03567,Delhi,35-44,2023-11-03,0
C03568,Hyderabad,25-34,2023-12-24,1
C03569,Hyderabad,18-24,2023-06-10,0
C03570,Mumbai,25-34,2023-10-12,0
C03571,Mumbai,25-34,2023-11-21,0
C03572,Hyderabad,35-44,2023-07-17,0
C03573,Pune,25-34,2023-06-08,1
C03574,Chennai,25-34,2023-03-21,0
C03575,Mumbai,18-24,2023-01-31,0
C03576,Bengaluru,25-34,2023-04-22,0
C03577,Mumbai,45+,2023-02-15,1
C03578,Delhi,35-44,2023-12-19,0
C03579,Mumbai,18-24,2023-07-24,0
C03580,Mumbai,18-24,2023-02-21,0
C03581,Hyderabad,25-34,2023-05-18,0
C03582,Mumbai,25-34,2023-03-15,0
C03583,Hyderabad,35-44,2023-02-10,0
C03584,Mumbai,25-34,2023-03-18,0
C03585,Mumbai,25-34,2023-07-06,0
C03586,Mumbai,35-44,2023-02-21,0
C03587,Hyderabad,25-34,2023-03-28,1
C03588,Bengaluru,18-24,2023-04-19,1
C03589,Bengaluru,25-34,2023-08-13,0
C03590,Pune,45+,2023-09-05,0
C03591,Bengaluru,35-44,2023-03-10,1
C03592,Delhi,25-34,2023-04-30,1
C03593,Delhi,25-34,2023-03-08,0
C03594,Mumbai,45+,2023-03-02,1
C03595,Delhi,25-34,2023-11-23,0
C03596,Bengaluru,25-34,2023-07-10,0
C03597,Delhi,45+,2023-07-08,1
C03598,Mumbai,35-44,2023-05-31,1
C03599,Delhi,25-34,2023-10-13,1
C03600,Bengaluru,25-34,2023-04-06,0
C03601,Delhi,25-34,2023-11-08,0
C03602,Bengaluru,18-24,2023-11-05,0
C03603,Bengaluru,45+,2023-09-20,0
C03604,Bengaluru,25-34,2023-04-07,0
C03605,Bengaluru,35-44,2023-04-23,0
C03606,Hyderabad,18-24,2023-05-05,0
C03607,Bengaluru,25-34,2023-05-12,0
C03608,Chennai,18-24,2023-05-01,1
C03609,Pune,35-44,2023-07-16,1
C03610,Delhi,25-34,2023-10-21,0
C03611,Bengaluru,25-34,2023-05-02,0
C03612,Mumbai,18-24,2023-10-09,0
C03613,Hyderabad,18-24,2023-09-17,1
C03614,Mumbai,18-24,2023-02-08,0
C03615,Bengaluru,18-24,2023-02-23,1
C03616,Delhi,25-34,2023-06-10,1
C03617,Hyderabad,25-34,2023-10-16,0
C03618,Hyderabad,25-34,2023-07-19,0
C03619,Bengaluru,25-34,2023-10-03,1
C03620,Delhi,18-24,2023-01-16,0
C03621,Bengaluru,18-24,2023-06-22,1
C03622,Bengaluru,18-24,2023-09-05,1
C03623,Chennai,35-44,2023-08-06,0
C03624,Bengaluru,25-34,2023-03-28,1
C03625,Bengaluru,18-24,2023-03-23,1
C03626,Bengaluru,18-24,2023-03-03,1
C03627,Chennai,35-44,2023-10-14,0
C03628,Hyderabad,25-34,2023-02-11,0
C03629,Delhi,25-34,2023-01-12,0
C03630,Hyderabad,25-34,2023-11-17,1
C03631,Bengaluru,18-24,2023-08-22,1
C03632,Mumbai,45+,2023-11-25,0
C03633,Mumbai,35-44,2023-05-11,0
C03634,Bengaluru,25-34,2023-04-25,0
C03635,Mumbai,35-44,2023-08-06,1
C03636,Chennai,35-44,2023-05-17,1
C03637,Bengaluru,18-24,2023-04-16,1
C03638,Bengaluru,25-34,2023-06-28,1
C03639,Bengaluru,18-24,2023-01-16,1
C03640,Bengaluru,18-24,2023-08-30,1
C03641,Chennai,25-34,2023-11-30,0
C03642,Mumbai,18-24,2023-08-14,0
C03643,Mumbai,35-44,2023-08-30,1
C03644,Hyderabad,45+,2023-05-21,1
C03645,Bengaluru,18-24,2023-07-18,0
C03646,Mumbai,25-34,2023-04-22,0
